LSOA11CD,LSOA11NM,sumarea,agvarea,count,Green_rate, Per_capita_green_area,Theft,Violence_Against_the_Person,sum
E01002969,Kingston upon Thames 005B,439.7994,439.7994,1,0.006331994,0.251601487,17,62,152
E01002970,Kingston upon Thames 006D,36348.0187,12116.00623,3,0.125535937,23.06346364,8,42,107
E01002973,Kingston upon Thames 006E,32005.6102,16002.8051,2,0.107796673,23.32770423,18,33,90
E01002975,Kingston upon Thames 012A,53109.3811,53109.3811,1,0.179596369,38.45719124,10,64,126
E01002976,Kingston upon Thames 015A,7225.8421,1445.16842,5,0.025601116,4.368707437,3,9,22
E01002977,Kingston upon Thames 012B,28207.9445,28207.9445,1,0.093918385,16.86069605,12,37,84
E01002984,Kingston upon Thames 012E,1085.8377,1085.8377,1,0.003979804,0.761457013,11,23,78
E01002985,Kingston upon Thames 007E,8768.5016,8768.5016,1,0.052027852,5.275873406,14,28,71
E01002986,Kingston upon Thames 008E,10478.8787,5239.43935,2,0.024006659,8.23164077,11,25,66
E01002987,Kingston upon Thames 011B,6963.9272,6963.9272,1,0.032739493,4.091614101,194,94,394
E01002999,Kingston upon Thames 013E,14606.782,14606.782,1,0.077381839,10.08059489,10,41,84
E01003000,Kingston upon Thames 017C,528333.9403,176111.3134,3,0.457010949,340.2021509,13,38,132
E01003001,Kingston upon Thames 017D,10000.8123,5000.40615,2,0.027178901,5.461940087,7,23,87
E01003004,Kingston upon Thames 018D,144.6896,144.6896,1,0.000467151,0.091691762,4,27,78
E01003005,Kingston upon Thames 018E,1949.7657,1949.7657,1,0.008507181,1.310326411,7,12,68
E01003014,Lambeth 036B,30762.6468,30762.6468,1,0.164035896,20.05387666,59,47,207
E01003015,Lambeth 002A,4460.2609,2230.13045,2,0.047391865,2.798156148,20,31,101
E01003021,Lambeth 021A,5707.1462,5707.1462,1,0.03527549,2.999025854,23,65,211
E01003025,Lambeth 021E,6481.247,6481.247,1,0.041793704,3.12952535,16,28,113
E01003032,Lambeth 017B,22498.0517,22498.0517,1,0.123428601,12.8781063,63,72,236
E01003037,Lambeth 013A,163.9349,163.9349,1,0.001425189,0.118193872,77,60,241
E01003045,Lambeth 011A,11794.0856,5897.0428,2,0.103030149,5.983808016,22,52,155
E01003046,Lambeth 009A,8837.5716,8837.5716,1,0.093011484,5.076146812,16,30,101
E01003047,Lambeth 011B,19446.9152,19446.9152,1,0.106577712,11.95262151,646,436,1616
E01003048,Lambeth 009B,17293.8099,17293.8099,1,0.139658641,9.803747109,26,59,163
E01003049,Lambeth 011C,2396.1418,2396.1418,1,0.020467291,1.413652979,42,48,155
E01003051,Lambeth 018C,16326.969,16326.969,1,0.090881216,9.937290931,37,81,252
E01003055,Lambeth 016D,649.4997,649.4997,1,0.004784882,0.435905839,262,112,559
E01003061,Lambeth 011F,3217.3408,3217.3408,1,0.0402891,2.582135474,237,99,468
E01003065,Lambeth 031A,663.0441,663.0441,1,0.00519361,0.450437568,10,71,149
E01003066,Lambeth 028B,147747.8583,147747.8583,1,0.436724983,87.52835207,19,56,156
E01003068,Lambeth 031B,37169.5756,37169.5756,1,0.210748156,23.34772337,12,62,130
E01003069,Lambeth 033D,101881.1003,101881.1003,1,0.427338085,74.85753145,8,24,87
E01003070,Lambeth 033E,2301.0457,2301.0457,1,0.018203408,1.542255831,9,46,105
E01003073,Lambeth 014B,7474.2694,7474.2694,1,0.043106053,4.404401532,40,41,178
E01003076,Lambeth 014C,124118.721,124118.721,1,0.326933067,64.81395352,132,120,431
E01003080,Lambeth 027B,177.1326,177.1326,1,0.001379234,0.110500686,12,25,80
E01003081,Lambeth 028C,13970.1012,4656.7004,3,0.066801772,7.835166125,36,73,212
E01003082,Lambeth 031C,16111.7942,5370.598067,3,0.127652652,11.096277,12,28,88
E01003086,Lambeth 031D,5168.3359,5168.3359,1,0.035692195,3.20815388,8,45,122
E01003087,Lambeth 031E,1505.4736,1505.4736,1,0.011274335,0.904731731,25,44,120
E01003089,Lambeth 008A,21961.4922,21961.4922,1,0.165377411,11.719046,36,53,175
E01003092,Lambeth 008C,28806.9746,28806.9746,1,0.180592526,16.12029916,17,30,130
E01003099,Lambeth 005B,135639.2351,135639.2351,1,0.453621096,85.30769503,67,75,296
E01003101,Lambeth 003A,963.8922,963.8922,1,0.008275268,0.614727168,59,50,197
E01003108,Lambeth 002B,4464.3099,4464.3099,1,0.057944562,2.870938842,31,49,134
E01003109,Lambeth 003E,38330.2533,6388.37555,6,0.145340746,16.99789503,223,126,614
E01003111,Lambeth 002D,10595.9164,5297.9582,2,0.144321974,6.925435556,22,23,78
E01003112,Lambeth 002E,17824.1287,2970.688117,6,0.121207687,11.86692989,43,39,159
E01003119,Lambeth 032C,750.2447,375.12235,2,0.004417888,0.398007798,17,49,155
E01003120,Lambeth 032D,4646.8133,4646.8133,1,0.031710936,2.343324912,72,75,269
E01003132,Lambeth 024A,6713.9754,6713.9754,1,0.046873806,4.411284757,15,44,124
E01003134,Lambeth 027D,14874.9035,14874.9035,1,0.094326295,9.55970662,8,18,105
E01003136,Lambeth 022A,1291.8965,1291.8965,1,0.011276368,0.816106443,9,23,71
E01003143,Lambeth 035D,35677.0779,17838.53895,2,0.222744147,24.87941276,5,36,71
E01003150,Lambeth 032F,2045.445,1022.7225,2,0.012454234,1.191984266,17,43,122
E01003154,Lambeth 030E,12804.9414,4268.3138,3,0.06912616,6.962991517,40,35,145
E01003160,Lambeth 022D,12631.3197,12631.3197,1,0.12400484,8.639753557,7,35,85
E01003168,Lambeth 025C,20799.3065,20799.3065,1,0.10316325,13.13087532,13,40,111
E01003171,Lambeth 020B,898.3549,449.17745,2,0.008291055,0.514816562,11,23,94
E01003172,Lambeth 024B,7278.4355,3639.21775,2,0.058558099,3.734446126,111,50,245
E01003175,Lambeth 024D,3539.7347,3539.7347,1,0.029171429,2.198592981,8,38,90
E01003176,Lambeth 016E,7272.2475,3636.12375,2,0.057280532,3.815449895,29,54,216
E01003177,Lambeth 020D,746.588,746.588,1,0.007650449,0.453026699,36,42,201
E01003179,Lambeth 024E,1618.2495,809.12475,2,0.021918167,0.978977314,9,46,116
E01003180,Lambeth 005D,19184.3258,19184.3258,1,0.136056233,12.73859615,19,28,101
E01003182,Lambeth 009D,31655.9861,31655.9861,1,0.174451012,17.37430631,17,47,147
E01003183,Lambeth 005E,7848.9005,3924.45025,2,0.051733637,5.239586449,49,52,166
E01003187,Lambeth 007E,20754.1154,6918.038467,3,0.146251229,13.95703793,28,66,161
E01003190,Lewisham 034B,47088.3674,23544.1837,2,0.143154455,25.07367806,44,90,252
E01003191,Lewisham 034C,10333.197,5166.5985,2,0.05241262,6.916463855,22,43,115
E01003192,Lewisham 034D,701736.7699,116956.1283,6,0.689278655,428.149341,12,58,137
E01003193,Lewisham 029A,31696.483,10565.49433,3,0.091592265,20.21459375,121,61,324
E01003194,Lewisham 029B,80126.1881,20031.54703,4,0.239815051,47.75100602,6,50,148
E01003195,Lewisham 029C,34914.522,8728.6305,4,0.178077378,22.56918035,6,22,66
E01003196,Lewisham 029D,9110.397,9110.397,1,0.034080414,5.445545129,50,60,196
E01003204,Lewisham 007C,129465.4894,129465.4894,1,0.507004866,93.07368037,10,58,112
E01003207,Lewisham 005A,4123.2188,1030.8047,4,0.033987272,2.947261472,46,52,215
E01003209,Lewisham 005B,1789.5158,1789.5158,1,0.014177429,0.89163717,15,56,134
E01003210,Lewisham 005C,17282.1328,8641.0664,2,0.089656203,9.898128751,37,54,209
E01003212,Lewisham 005D,2345.3243,2345.3243,1,0.010445307,1.18690501,18,25,132
E01003216,Lewisham 025A,1566.5972,1566.5972,1,0.007323171,0.835518507,19,39,124
E01003229,Lewisham 019D,3914.7811,3914.7811,1,0.01850559,2.51269647,49,41,177
E01003230,Lewisham 019E,29388.6764,29388.6764,1,0.137642623,15.20366084,14,50,152
E01003235,Lewisham 038A,145075.5858,36268.89645,4,0.296501474,113.4289177,13,36,115
E01003237,Lewisham 037B,43376.3859,43376.3859,1,0.16363063,29.48768586,45,60,184
E01003239,Lewisham 037D,46300.3982,23150.1991,2,0.21275535,32.42324804,6,42,99
E01003240,Lewisham 038B,47565.813,23782.9065,2,0.219368949,26.58793348,10,41,113
E01003241,Lewisham 038C,36987.5004,18493.7502,2,0.130900333,24.00227151,27,30,121
E01003243,Lewisham 038D,81273.0005,40636.50025,2,0.340124792,59.84757032,27,53,186
E01003246,Lewisham 002A,25065.2409,25065.2409,1,0.104769133,17.41851348,30,63,198
E01003247,Lewisham 001C,9327.6685,9327.6685,1,0.046533685,5.575414525,35,27,155
E01003248,Lewisham 002B,81920.2961,20480.07403,4,0.320397846,50.50573126,68,36,178
E01003249,Lewisham 001D,20600.3915,4120.0783,5,0.182365707,10.68485036,13,28,88
E01003251,Lewisham 002C,8552.9376,2850.9792,3,0.037826841,4.270063704,24,45,159
E01003252,Lewisham 002D,9392.1888,9392.1888,1,0.129435962,6.032234297,12,47,113
E01003253,Lewisham 002E,11587.3718,5793.6859,2,0.080812393,8.057977608,38,76,223
E01003256,Lewisham 028A,8292.7453,4146.37265,2,0.037259168,4.035399173,50,61,225
E01003257,Lewisham 028B,21986.1999,7328.7333,3,0.100811866,13.10262211,11,13,66
E01003259,Lewisham 028D,4715.8436,4715.8436,1,0.022637367,2.920026997,17,53,144
E01003261,Lewisham 021D,95.3167,95.3167,1,0.000525012,0.06375699,9,14,82
E01003263,Lewisham 023A,52834.0533,26417.02665,2,0.149338747,31.54271839,21,45,135
E01003264,Lewisham 031A,9016.0259,3005.341967,3,0.040158301,5.600016087,12,30,103
E01003265,Lewisham 031B,59830.2906,59830.2906,1,0.256965556,39.07922312,12,48,106
E01003266,Lewisham 031C,395.374,395.374,1,0.002304621,0.227881268,7,34,108
E01003267,Lewisham 031D,138246.8047,23041.13412,6,0.419212127,88.16760504,13,43,101
E01003268,Lewisham 023B,19332.4753,19332.4753,1,0.065293402,11.57633252,11,42,100
E01003270,Lewisham 023D,24480.7096,12240.3548,2,0.087529899,14.94548816,7,18,66
E01003273,Lewisham 011A,59179.1323,59179.1323,1,0.323170397,29.58956615,8,33,85
E01003275,Lewisham 014C,19928.711,9964.3555,2,0.102619556,11.53949682,9,39,103
E01003278,Lewisham 011C,1289.8874,644.9437,2,0.008725544,0.68356513,25,54,177
E01003284,Lewisham 013C,6038.1123,6038.1123,1,0.03758235,3.436603472,30,42,146
E01003286,Lewisham 013D,5640.1657,5640.1657,1,0.029713722,3.453867544,50,57,222
E01003288,Lewisham 012A,7152.1222,7152.1222,1,0.041886165,3.951448729,34,51,147
E01003291,Lewisham 012D,78357.7723,26119.25743,3,0.28025001,51.82392348,122,203,501
E01003296,Lewisham 012E,14765.9611,3691.490275,4,0.040628494,7.216989785,301,211,823
E01003297,Lewisham 003A,3457.4748,1728.7374,2,0.00932962,2.24803303,20,32,139
E01003299,Lewisham 003B,3712.0004,3712.0004,1,0.024309536,2.287122859,45,82,271
E01003300,Lewisham 039B,1298.7914,1298.7914,1,0.011253848,0.957810767,12,57,167
E01003303,Lewisham 039C,39906.7401,13302.2467,3,0.175937989,25.74628394,123,151,495
E01003304,Lewisham 039D,10679.4353,10679.4353,1,0.061752749,5.650494868,118,106,420
E01003305,Lewisham 003E,5209.3274,5209.3274,1,0.046370264,3.79688586,8,47,128
E01003310,Lewisham 027B,4366.8641,4366.8641,1,0.027477919,2.801067415,22,26,113
E01003313,Lewisham 027E,70049.8014,70049.8014,1,0.29928017,45.78418392,15,53,166
E01003317,Lewisham 020A,83887.4487,41943.72435,2,0.209529513,44.57356467,27,70,230
E01003320,Lewisham 018B,72850.4521,72850.4521,1,0.397011325,48.76201613,22,43,131
E01003322,Lewisham 020D,9435.7966,9435.7966,1,0.063381674,6.603076697,19,26,120
E01003323,Lewisham 018C,55730.2005,55730.2005,1,0.322777349,37.52875455,12,33,90
E01003325,Lewisham 018D,5164.4721,5164.4721,1,0.038512321,2.986970561,23,51,137
E01003327,Lewisham 035B,648.828,648.828,1,0.003156614,0.361262806,41,47,194
E01003329,Lewisham 033A,1615.6179,1615.6179,1,0.009187457,1.016111887,34,20,125
E01003330,Lewisham 033B,48467.9819,48467.9819,1,0.185170248,31.26966574,4,23,87
E01003332,Lewisham 033D,33078.9738,33078.9738,1,0.164211884,22.54872106,8,32,87
E01003333,Lewisham 035D,1699.5043,1699.5043,1,0.013862653,1.102142866,8,27,99
E01003334,Lewisham 033E,860.2281,430.11405,2,0.005040278,0.518209699,44,56,211
E01003335,Lewisham 035E,122.1291,122.1291,1,0.001038496,0.087547742,7,42,105
E01003336,Lewisham 010A,615.6164,615.6164,1,0.004816955,0.446746299,17,35,96
E01003337,Lewisham 010B,16300.7098,8150.3549,2,0.124799983,9.963759046,6,37,90
E01003338,Lewisham 006A,4620.2187,4620.2187,1,0.033129941,2.589808688,32,72,225
E01003342,Lewisham 010C,1318.9029,659.45145,2,0.007858801,0.803719013,15,37,92
E01003343,Lewisham 006E,3916.2148,3916.2148,1,0.030385489,2.888064012,14,18,68
E01003345,Lewisham 010E,1263.5192,1263.5192,1,0.008121569,0.737175729,19,34,99
E01003346,Lewisham 026A,75390.3348,25130.1116,3,0.217403739,49.05031542,13,41,117
E01003348,Lewisham 030B,116668.1324,116668.1324,1,0.357894265,79.9644499,21,41,143
E01003350,Lewisham 030C,51012.5862,51012.5862,1,0.210395223,36.12789391,4,31,86
E01003351,Lewisham 026C,37219.183,9304.79575,4,0.204345522,25.44031647,46,38,128
E01003353,Lewisham 030E,8663.3024,4331.6512,2,0.033859392,4.978909425,119,35,211
E01003354,Lewisham 026D,124599.1581,62299.57905,2,0.341851509,74.38755707,15,27,109
E01003357,Merton 012A,16441.3101,4110.327525,4,0.04959385,9.43818031,16,73,176
E01003362,Merton 021A,215658.7908,71886.2636,3,0.507626519,163.0074005,21,18,68
E01003363,Merton 021B,238237.7242,79412.57473,3,0.516307906,145.4442761,1,9,42
E01003364,Merton 021C,1090.6046,1090.6046,1,0.004951977,0.630043096,4,12,50
E01003366,Merton 016A,53470.2826,53470.2826,1,0.095065736,35.59938921,47,29,130
E01003368,Merton 008A,7234.6297,7234.6297,1,0.04722101,4.561557188,11,31,76
E01003369,Merton 005B,12.7148,12.7148,1,0.00013737,0.007678019,13,3,56
E01003372,Merton 008B,14.5429,14.5429,1,0.000113939,0.009492755,25,50,124
E01003373,Merton 018A,18675.3183,9337.65915,2,0.110986233,12.74765754,7,50,92
E01003374,Merton 022A,114465.8491,14308.23114,8,0.340322983,79.49017299,24,44,145
E01003375,Merton 022B,632823.54,57529.41273,11,0.346849104,391.5987252,41,50,235
E01003376,Merton 012B,123.6745,61.83725,2,0.000624729,0.079635866,12,24,70
E01003377,Merton 012C,26057.7223,13028.86115,2,0.233676919,16.6822806,8,34,74
E01003378,Merton 018B,35240.6401,8810.160025,4,0.157497283,17.69108439,6,40,99
E01003379,Merton 018C,6265.6675,3132.83375,2,0.046488685,3.394186078,34,75,177
E01003389,Merton 013C,9645.9082,4822.9541,2,0.051784245,5.468201927,39,81,226
E01003391,Merton 014B,215.2382,215.2382,1,0.002470739,0.161469017,9,41,76
E01003392,Merton 013D,102689.1411,102689.1411,1,0.42190525,79.05245658,8,36,88
E01003394,Merton 007A,5755.935,2877.9675,2,0.036460665,2.980805282,31,40,148
E01003397,Merton 007D,82.5967,82.5967,1,0.000647829,0.053219523,15,24,79
E01003405,Merton 018E,465.5338,232.7669,2,0.001671385,0.273040352,57,56,184
E01003406,Merton 008D,70530.2035,17632.55088,4,0.37269604,42.98001432,6,27,75
E01003407,Merton 008E,23935.7514,23935.7514,1,0.121305256,13.41690101,56,29,151
E01003408,Merton 012D,5368.2985,2684.14925,2,0.033211922,2.898649298,13,22,76
E01003409,Merton 013E,17996.7057,8998.35285,2,0.079093799,10.5243893,8,49,123
E01003411,Merton 014C,59233.1802,29616.5901,2,0.280857261,34.25863516,9,21,71
E01003412,Merton 014D,29029.725,7257.43125,4,0.138301633,17.48778614,6,45,102
E01003413,Merton 017A,47979.8522,15993.28407,3,0.159628267,25.25255379,18,35,123
E01003414,Merton 017B,17304.2642,8652.1321,2,0.07669833,10.87634456,5,30,88
E01003415,Merton 017C,25962.1662,8654.0554,3,0.119712591,15.90819007,11,36,127
E01003416,Merton 017D,110834.7467,55417.37335,2,0.345779528,73.3034039,6,22,76
E01003417,Merton 025A,93260.8169,46630.40845,2,0.314677923,59.82092168,8,20,64
E01003419,Merton 025C,298662.6294,74665.65735,4,0.495458385,175.3744154,2,26,58
E01003420,Merton 025D,14977.9679,4992.655967,3,0.077767101,10.85359993,4,17,57
E01003421,Merton 021E,56527.6827,11305.53654,5,0.209010535,35.32980169,5,16,53
E01003422,Merton 025E,39874.8683,19937.43415,2,0.137180497,28.95778381,8,23,60
E01003427,Merton 023A,28006.6947,28006.6947,1,0.081171968,15.93099812,103,68,275
E01003429,Merton 019A,4813.983,2406.9915,2,0.032846853,3.306307005,6,20,67
E01003430,Merton 019B,22043.6886,22043.6886,1,0.186289468,15.27629148,12,46,110
E01003431,Merton 019C,175.8482,175.8482,1,0.001373481,0.116765073,9,27,70
E01003432,Merton 019D,331895.3417,331895.3417,1,0.670533196,213.3003481,2,19,59
E01003433,Merton 019E,27334.7051,5466.94102,5,0.099366451,17.92439679,18,39,103
E01003434,Merton 017E,22180.7458,7393.581933,3,0.121090225,14.89640416,7,39,79
E01003435,Merton 014E,614075.276,614075.276,1,0.76034891,468.0451799,20,29,112
E01003436,Merton 023B,45881.8786,22940.9393,2,0.213210972,29.31749431,9,34,94
E01003437,Merton 022C,9432.0646,1572.010767,6,0.024271113,5.019725705,41,18,143
E01003438,Merton 024A,165.3147,165.3147,1,0.000856175,0.097761502,10,30,96
E01003439,Merton 023C,145994.6357,145994.6357,1,0.395709234,101.455619,52,68,212
E01003440,Merton 022D,200478.4159,50119.60398,4,0.442307538,130.519802,7,29,101
E01003441,Merton 022E,57158.3928,14289.5982,4,0.261602625,30.76339763,12,44,109
E01003447,Merton 016D,7243.7132,2414.571067,3,0.018223327,4.688487508,27,35,123
E01003448,Merton 023D,378.2227,378.2227,1,0.001891719,0.222353145,9,43,112
E01003449,Merton 024B,62587.9749,62587.9749,1,0.206418056,35.58156617,14,29,90
E01003450,Merton 024C,37508.6534,18754.3267,2,0.164707053,23.28283886,8,37,102
E01003451,Merton 024D,279892.7371,93297.57903,3,0.486572812,168.0028434,30,23,88
E01003452,Merton 024E,55170.7763,18390.25877,3,0.164718789,27.83591135,17,56,159
E01003469,Merton 020D,786.2142,393.1071,2,0.002637249,0.485317407,85,15,184
E01003480,Newham 033A,921.1073,460.55365,2,0.003192975,0.424082551,9,31,83
E01003481,Newham 035B,67901.7048,16975.4262,4,0.130175996,43.13958374,44,54,168
E01003483,Newham 032A,88724.1134,88724.1134,1,0.36275339,59.7066712,12,25,106
E01003484,Newham 032B,3399.4452,3399.4452,1,0.034082931,2.097128439,2,24,62
E01003485,Newham 035C,4115.421,2057.7105,2,0.026977655,2.616287985,8,18,75
E01003487,Newham 033D,1477.5965,1477.5965,1,0.011862492,1.077750912,8,69,115
E01003488,Newham 019A,28307.1327,14153.56635,2,0.220657813,15.10519354,10,35,113
E01003489,Newham 019B,145.3792,145.3792,1,0.001189582,0.080453348,23,41,149
E01003490,Newham 019C,2567.287,1283.6435,2,0.025461789,1.382491653,7,32,88
E01003493,Newham 025B,415.1931,415.1931,1,0.002972503,0.18059726,59,76,241
E01003496,Newham 027A,96788.2036,48394.1018,2,0.514518886,66.98145578,17,37,115
E01003497,Newham 034A,46652.8996,9330.57992,5,0.068523858,27.20285691,59,84,370
E01003498,Newham 027B,56746.1818,18915.39393,3,0.241976169,32.59401597,5,40,147
E01003499,Newham 030A,7987.7244,7987.7244,1,0.047070242,3.503387895,65,74,362
E01003500,Newham 027C,39791.1796,19895.5898,2,0.054322097,19.47683779,36,56,242
E01003501,Newham 030B,486.2096,486.2096,1,0.003082727,0.238338039,16,58,220
E01003502,Newham 030C,1935.5726,1935.5726,1,0.012518454,1.054233442,89,106,335
E01003503,Newham 030D,6213.9891,6213.9891,1,0.042179155,3.633911754,59,60,256
E01003507,Newham 031A,46.2437,46.2437,1,0.000318158,0.021885329,48,49,225
E01003508,Newham 031B,2226.9377,1113.46885,2,0.016879049,1.387500125,19,43,170
E01003509,Newham 031C,1636.2607,1636.2607,1,0.015966254,0.837819099,7,33,119
E01003512,Newham 036B,1.4982,1.4982,1,1.15E-05,0.000830028,43,44,175
E01003513,Newham 035D,290.4273,290.4273,1,0.000819148,0.182888728,30,38,202
E01003514,Newham 036C,19973.3401,9986.67005,2,0.112915177,13.20988102,12,44,138
E01003515,Newham 036D,173845.7191,86922.85955,2,0.233287726,96.6883866,128,79,476
E01003516,Newham 032C,1321.3421,660.67105,2,0.009737859,0.710781119,18,67,175
E01003517,Newham 036E,85568.7677,42784.38385,2,0.311241026,51.11634869,299,59,494
E01003518,Newham 032D,32938.7751,16469.38755,2,0.183007801,20.65126966,12,41,101
E01003523,Newham 024A,40312.8842,40312.8842,1,0.195336159,19.7321998,54,67,292
E01003524,Newham 019D,46.6637,46.6637,1,0.00052742,0.023009714,25,40,127
E01003526,Newham 018E,14648.2924,14648.2924,1,0.136585621,7.601604774,25,39,136
E01003527,Newham 024B,44065.541,44065.541,1,0.266721274,24.85366103,13,18,130
E01003528,Newham 005A,7389.9347,7389.9347,1,0.086571838,5.331843218,7,12,59
E01003531,Newham 010C,75977.7367,75977.7367,1,0.339237629,38.04593726,46,72,227
E01003535,Newham 023A,37173.3304,18586.6652,2,0.074915461,21.98304577,6,38,126
E01003536,Newham 023B,54787.6976,54787.6976,1,0.313002232,29.72745393,14,34,100
E01003537,Newham 024C,20679.276,10339.638,2,0.106533293,10.02874685,39,25,172
